,Date,Close,High,Low,Open,Volume
0,2014-11-03,24.199203491210938,24.39828319654341,23.891736602603952,23.938188252578744,209130400.0
1,2014-11-04,24.02223777770996,24.21910497163765,23.827583048774805,24.19034967719996,166297600.0
2,2014-11-05,24.07975006103516,24.177078269338512,23.91827386886062,24.13283740755684,149743600.0
3,2014-11-06,24.148622512817383,24.16861765441486,23.94868126644928,24.12640700710253,139874000.0
4,2014-11-07,24.21748733520508,24.286355895906567,24.115294675961746,24.159725677394825,134766000.0
5,2014-11-10,24.177499771118164,24.288578974298968,24.141953612531925,24.219708715771663,108782000.0
6,2014-11-11,24.37078285217285,24.38189145336005,24.08197786558582,24.148624387905333,109769200.0
7,2014-11-12,24.715118408203125,24.755106982189037,24.29746128707664,24.299681650401418,187769600.0
8,2014-11-13,25.06390953063965,25.20386870637916,24.7928760232324,24.837308718261298,238091600.0
9,2014-11-14,25.366039276123047,25.36826133409983,24.70622873650901,25.1372164575894,176254400.0
10,2014-11-17,25.32383918762207,26.05474063225158,25.17055102210635,25.386043277388957,186986800.0
11,2014-11-18,25.65263557434082,25.701510702780634,25.30162482912252,25.312733429198623,176896000.0
12,2014-11-19,25.47490692138672,25.71261637518299,25.281630170830223,25.6459698627248,167476800.0
13,2014-11-20,25.839242935180664,25.961430733029268,25.51489187490465,25.528222531446183,173582000.0
14,2014-11-21,25.874792098999023,26.11916602815496,25.77704184936294,26.105837064998862,228717200.0
15,2014-11-24,26.354650497436523,26.385752537978234,25.90811333183019,25.95920881489125,189803200.0
16,2014-11-25,26.12582778930664,26.60346869356413,26.0925036899521,26.452400912099765,275361600.0
17,2014-11-26,26.436851501464844,26.459067004075877,26.17692656155398,26.201364122906373,163073200.0
18,2014-11-28,26.421306610107425,26.525721361031977,26.22580776886512,26.496839675496062,99257600.0
19,2014-12-01,25.563770294189453,26.492392592916737,24.719567588097632,26.394642342018823,335256000.0
20,2014-12-02,25.46601676940918,25.714834787464152,25.04835958778905,25.21497838770783,237395600.0
21,2014-12-03,25.75481986999512,25.84812597849541,25.57265007461812,25.714831295647297,172253600.0
22,2014-12-04,25.65707397460937,26.0369646475539,25.61264297114015,25.719278057439947,168178000.0
23,2014-12-05,25.548219680786133,25.788151194137757,25.46824250966893,25.76815605389129,153275600.0
24,2014-12-08,24.970605850219727,25.470462277268428,24.79732256003231,25.348274472682853,230659600.0
25,2014-12-09,25.352718353271484,25.39270693485922,24.293021788663523,24.479635734384352,240832000.0
26,2014-12-10,24.870630264282227,25.514889913072874,24.779546208744577,25.41714137724393,178261200.0
27,2014-12-11,24.797327041625977,25.28163253515853,24.735121251272822,24.93950831542136,165606800.0
28,2014-12-12,24.377445220947266,24.852864124602288,24.344121117527006,24.539619925359908,224112400.0
29,2014-12-15,24.04421043395996,24.7928833457758,23.626551452003365,24.592940396427917,268872400.0
30,2014-12-16,23.71541786193848,24.472979096202312,23.60656068076048,23.630998249280903,243162800.0
31,2014-12-17,24.30635452270508,24.401881020007675,23.730963310412783,23.79761151706524,213647200.0
32,2014-12-18,25.02614402770996,25.02614402770996,24.584049287550634,24.852860747392945,236024800.0
33,2014-12-19,24.83286476135254,25.15721580995108,24.806206839097385,24.939501535175214,353719200.0
34,2014-12-22,25.09056854248047,25.21275463726133,24.87507463785648,24.917285273382326,180670000.0
35,2014-12-23,25.001710891723636,25.177216261667933,24.98393780984549,25.155000756787445,104113600.0
36,2014-12-24,24.88396644592285,25.039476670368,24.88396644592285,25.01059668438085,57918400.0
37,2014-12-26,25.32383918762207,25.441582885385717,24.883966441450937,24.903959886761296,134884000.0
38,2014-12-29,25.306062698364254,25.497117352008264,25.25940794551248,25.27940308172524,110395600.0
39,2014-12-30,24.99726676940918,25.30828892248468,24.906182690934813,25.246084830856457,119526000.0
40,2014-12-31,24.521848678588867,25.13278440556934,24.484082149523427,25.063915829634198,165613600.0
41,2015-01-02,24.288583755493164,24.75733822078495,23.848709278537115,24.746229620306494,212818400.0
42,2015-01-05,23.604337692260746,24.137518365002265,23.41772538901526,24.057541179344305,257142000.0
43,2015-01-06,23.606557846069336,23.866482831009517,23.244438480532743,23.668761942130114,263188400.0
44,2015-01-07,23.93756675720215,24.037537355708736,23.70429976744142,23.815378963530524,160423600.0
45,2015-01-08,24.8572998046875,24.915061455285365,24.14861406426148,24.26635942373162,237458000.0
46,2015-01-09,24.88396644592285,25.159442427054685,24.484080590300568,25.030590129694804,214798000.0
47,2015-01-12,24.27080345153809,25.02169817926757,24.170832856713574,25.01503369893713,198603200.0
48,2015-01-13,24.48630142211914,25.059470554809717,24.195274433127043,24.75511290800869,268367600.0
49,2015-01-14,24.39299201965332,24.546280156950274,24.10418543326274,24.22415116784341,195826400.0
50,2015-01-15,23.730958938598636,24.450751641144272,23.695414477883958,24.437422680243017,240056000.0
51,2015-01-16,23.54656982421875,23.89980258382863,23.371064473774545,23.77761477816045,314053200.0
52,2015-01-20,24.15306854248047,24.20860815863042,23.659876479879365,23.95756800887451,199599600.0
53,2015-01-21,24.33746337890625,24.67292148012699,24.0530990865422,24.204166928293347,194303600.0
54,2015-01-22,24.970605850219727,24.986156871263876,24.37522123820435,24.49518698408814,215185600.0
55,2015-01-23,25.09946060180664,25.270521850097733,24.77732985576787,24.9483927989933,185859200.0
56,2015-01-26,25.126117706298828,25.406037798361066,25.059471195287816,25.268298963710123,222460000.0
57,2015-01-27,24.24637031555176,24.988380334784807,24.22193275326079,24.97504967675884,382274800.0
58,2015-01-28,25.617090225219727,26.241356619791915,25.617090225219727,26.13249775937213,585908400.0
59,2015-01-29,26.414634704589844,26.47906084545902,25.672624750212208,25.84146561266473,337745600.0
60,2015-01-30,26.0280876159668,26.659016868280816,25.959217336501517,26.303563649024,334982000.0
61,2015-02-02,26.354650497436523,26.47461623735488,25.788147591911837,26.225799913021184,250956400.0
62,2015-02-03,26.35909843444824,26.456846992487105,26.12805346056072,26.32577433048608,207662800.0
63,2015-02-04,26.561260223388672,26.77231173990993,26.283562197650888,26.325772839941987,280598800.0
64,2015-02-05,26.750844955444336,26.8155253737393,26.59695010841068,26.76868647989312,168984800.0
65,2015-02-06,26.52557373046875,26.819980096729665,26.418516096545076,26.76868125718588,174826400.0
66,2015-02-09,26.701772689819336,26.728535823049864,26.414057096227165,26.44082193108112,155559200.0
67,2015-02-10,27.21475601196289,27.24375167876704,26.79991208020324,26.80214120716999,248034000.0
68,2015-02-11,27.85264015197754,27.861561765770272,27.321816893488627,27.382035659559783,294247200.0
69,2015-02-12,28.20503234863281,28.432529214905024,28.00653114859303,28.11581792463633,297898000.0
70,2015-02-13,28.34331512451172,28.387921486223178,28.024374703566263,28.387921486223178,217088800.0
71,2015-02-17,28.51058959960937,28.744777236769615,28.307626753854027,28.434756747894973,252609600.0
72,2015-02-18,28.709089279174805,28.72247084575238,28.425833641377697,28.465980042733847,179566800.0
73,2015-02-19,28.64887046813965,28.778231291214368,28.622107333450757,28.65556125181187,149449600.0
74,2015-02-20,28.883056640625,28.883056640625,28.559656300973938,28.6867845875416,195793600.0
75,2015-02-23,29.66368293762207,29.66368293762207,28.918746152809994,28.99903896456052,283896400.0
76,2015-02-24,29.47856903076172,29.79751121278312,29.255533777382347,29.65030712877324,276912400.0
77,2015-02-25,28.72470474243164,29.35143657494631,28.581962336489088,29.342513260248232,298846800.0
78,2015-02-26,29.088253021240234,29.188618189719215,28.23848937647221,28.72470452313577,365150000.0
79,2015-02-27,28.651105880737305,29.12171033143034,28.60203786003965,28.9945786223735,248059200.0
80,2015-03-02,28.791616439819336,29.057028902654466,28.61542010912278,28.82730289267477,192386800.0
81,2015-03-03,28.85183334350586,28.88751979195785,28.56857768919465,28.76262062562293,151265200.0
82,2015-03-04,28.668943405151367,28.89644026439813,28.61987879163452,28.79384597716231,126665200.0
83,2015-03-05,28.19388198852539,28.715783568248582,28.048908760283293,28.67786799056756,226068400.0
84,2015-03-06,28.236251831054688,28.85405849556889,28.1604206909755,28.63771411109559,291368400.0
85,2015-03-09,28.3566951751709,28.89867248054021,27.892781551054448,28.53958397099825,354114000.0
86,2015-03-10,27.770116806030277,28.3745420717025,27.611761997824523,28.19388408094818,275426400.0
87,2015-03-11,27.26382064819336,27.82809939626541,27.234826686610543,27.823639441261683,275756000.0
88,2015-03-12,27.756732940673828,27.857099812428256,27.12777367718288,27.2794376975379,193450800.0
89,2015-03-13,27.564924240112305,27.968619177886254,27.339659874962983,27.745583939947167,207309200.0
90,2015-03-16,27.868247985839844,27.868247985839844,27.404336055974127,27.629600386252577,143497200.0
91,2015-03-17,28.33439445495605,28.396844044080183,28.024375636358634,28.080134441165704,204092400.0
92,2015-03-18,28.653339385986328,28.80723425593972,28.184965692382377,28.325477289976376,261083600.0
93,2015-03-19,28.43698501586914,28.827296574910484,28.414681838534307,28.71577898661296,183238000.0
94,2015-03-20,28.08012962341309,28.637715874194157,27.91508406595592,28.6042619583486,274780400.0
95,2015-03-23,28.3723087310791,28.515051128701085,28.21841389235832,28.35223637904957,150838800.0
96,2015-03-24,28.256332397460938,28.55742790071318,28.227336729995056,28.37677161973604,131369200.0
97,2015-03-25,27.51807975769043,28.285321317558797,27.51807975769043,28.222871739732,206620800.0
98,2015-03-26,27.70989227294922,27.85263466225091,27.3441146876607,27.379801135797877,190291600.0
99,2015-03-27,27.48908424377441,27.81248455422833,27.41325310401904,27.78349059519656,158184800.0
100,2015-03-30,28.18496322631836,28.191654011100663,27.656369107406743,27.66752154979312,188398800.0
101,2015-03-31,27.752273559570312,28.211725585913857,27.73666116163506,28.12251115415937,168362400.0
102,2015-04-01,27.712127685546875,27.906168950738486,27.455636827408203,27.839257700224472,162485600.0
103,2015-04-02,27.950767517089844,28.00429548158997,27.69873838684608,27.886087113408173,128880400.0
104,2015-04-06,28.40353202819824,28.439218476535935,27.729966481247576,27.761191272731303,148776000.0
105,2015-04-07,28.10466766357422,28.575270397460063,28.097976879444715,28.46821444814077,140049200.0
106,2015-04-08,28.013221740722656,28.191650587493417,27.87271017248661,28.06898054263557,149316800.0
107,2015-04-09,28.22733688354492,28.231798540851795,27.803571327071094,28.06898208162467,129936000.0
108,2015-04-10,28.3477783203125,28.37231233254524,27.937394300462724,28.09128745709448,160752000.0
109,2015-04-13,28.292015075683597,28.675637597580582,28.23848710357814,28.6310278345162,145460400.0
110,2015-04-14,28.169347763061523,28.39015214497261,28.082364167107954,28.325471729741363,102098400.0
111,2015-04-15,28.27640151977539,28.35446349706556,28.104665169737025,28.19387958733585,115881600.0
112,2015-04-16,28.14034843444824,28.34777122125645,28.126966868081063,28.164882440537,113476000.0
113,2015-04-17,27.823640823364254,28.1336596110378,27.75896041204498,28.00206966159836,207828000.0
114,2015-04-20,28.459287643432617,28.575265184307334,27.91731210671149,28.00652651595076,188217200.0
115,2015-04-21,28.305395126342773,28.59310900720857,28.251865458700586,28.57080753145937,129740400.0
116,2015-04-22,28.686782836914062,28.742541630114875,28.173802960440604,28.32323611782918,150618000.0
117,2015-04-23,28.92097282409668,29.088249217436424,28.57972925394336,28.615415701301764,183083600.0
118,2015-04-24,29.057031631469727,29.135095329016192,28.822843942078105,29.10387053064716,178103600.0
119,2015-04-27,29.58561897277832,29.69267832293052,29.251066160858866,29.5097878188559,387816800.0
120,2015-04-28,29.11947250366211,30.007151565548995,28.898669853939023,29.989311746038386,475696000.0
121,2015-04-29,28.69124794006348,29.349201098226025,28.615416788979697,29.030262396360516,253544400.0
122,2015-04-30,27.91285896301269,28.69125142777404,27.785728951853255,28.69125142777404,332781600.0
123,2015-05-01,28.76038932800293,29.023572642555443,27.94631218188357,28.12473932691889,234050400.0
124,2015-05-04,28.704627990722656,29.121706106138507,28.606491963565983,28.88305682162143,203953200.0
125,2015-05-05,28.05782890319824,28.648870823217013,28.05336724627912,28.581959582418435,197085600.0
126,2015-05-06,27.881629943847656,28.26971070308034,27.51362153519884,28.22733347190532,288564000.0
127,2015-05-07,28.05409049987793,28.23774326417736,27.776370351927294,27.944345503740124,175763600.0
128,2015-05-08,28.582643508911133,28.582643508911133,28.24445316391268,28.372114171017504,222201600.0
